modelid,year,hpwt,size,air,mpd,price,share,firmid,s0,logdif,ownprice_OLS,const,own_const,own_hpwt,own_air,own_mpd,own_size,all_const,all_hpwt,all_air,all_mpd,all_size
BW528e,83,0.4097528,1.2663,1,1.7656728,24.0813253,1.876e-4,8,0.9084781,-8.485214024287007,-2.134511130014527,1,3,1.4704613000000002,2,5.056245,3.8321999999999994,111,39.266296999999994,20,225.2838037,141.2394
BW633c,83,0.5402985,1.3192,1,1.5248993,39.3674699,3.06e-5,8,0.9084781,-10.298526051900797,-3.489438459687345,1,3,1.3399156,2,5.2970185,3.7792999999999997,111,39.266297,20,225.2838037,141.2394
BW733i,83,0.5261628,1.4058,0,1.5248993,34.437751,7.04e-5,8,0.9084781,-9.465332797695135,-3.052479956415393,1,3,1.3540513,3,5.2970185,3.6926999999999994,111,39.266296999999994,20,225.2838037,141.2394
CDCIMM,83,0.3334596,1.131,1,1.8459307,12.2640562,2.25e-4,19,0.9084781,-8.303425658654712,-1.0870566354594973,1,30,10.355449700000001,7,54.254311300000005,41.247,84,30.4576018,15,176.00547949999998,103.95989999999999
CDDEVI,83,0.3380917,1.6796,1,1.3643836,16.5070281,0.0020636,19,0.9084781,-6.087318751488636,-1.4631435256975889,1,30,10.350817600000001,7,54.7358584,40.6984,84,30.4576018,15,176.00547949999998,103.9599
CDELDR,83,0.3601921,1.4555,1,1.3643836,19.4116466,8.398e-4,19,0.9084781,-6.986362292609039,-1.7206019686802143,1,30,10.3287172,7,54.7358584,40.9225,84,30.4576018,15,176.00547949999998,103.95989999999999
CDSEVI,83,0.3511967,1.4555,1,1.3643836,21.5261044,3.93e-4,19,0.9084781,-7.74571644898987,-1.9080224553776814,1,30,10.337712600000001,7,54.7358584,40.9225,84,30.457601799999992,15,176.00547949999998,103.95989999999999
CRCORD,83,0.2595904,1.5403,0,1.4446414,9.6184739,1.207e-4,16,0.9084781,-8.926217932755646,-0.8525585422536621,1,19,6.5351680000000005,1,41.6538275,23.8714,95,34.3517527,22,189.0072526,120.9262
CRECLA,83,0.3639179,1.2972,0,2.0064464,9.3785141,4.137e-4,16,0.9084781,-7.694384987391766,-0.8312890789880313,1,19,6.4308405,1,41.0920225,24.1145,95,34.3517527,22,189.00725260000002,120.9262
CRIMPE,83,0.3483454,1.5622,1,1.2841257,18.7630522,1.45e-5,16,0.9084781,-11.045377411432604,-1.6631121109411515,1,19,6.446413,0,41.8143432,23.8495,95,34.3517527,22,189.0072526,120.9262
CRLEBA,83,0.3713947,1.242,0,2.24722,8.8253012,9.416e-4,16,0.9084781,-6.871945504913064,-0.7822536094859597,1,19,6.4233637,1,40.8512489,24.1697,95,34.35175269999999,22,189.0072526,120.9262
CRNEWY,83,0.3643411,1.2648,0,2.0064464,10.9939759,0.0014518,16,0.9084781,-6.438966616008392,-0.9744797526430772,1,19,6.4304173,1,41.0920225,24.1469,95,34.3517527,22,189.00725260000002,120.92619999999998
CVCAMA,83,0.3616087,1.3536,0,1.6051571,8.2188755,0.0020901,19,0.9084781,-6.074558870154949,-0.728501484548847,1,30,10.327300600000001,8,54.4950849,41.0244,84,30.4576018,15,176.00547949999998,103.95989999999999
CVCAVL,83,0.3662089,1.1418,0,2.0867043,6.0230924,0.0030414,19,0.9084781,-5.699452846152773,-0.533872517593785,1,30,10.3227004,8,54.0135377,41.2362,84,30.4576018,15,176.00547949999998,103.9599
CVCHEV,83,0.3098189,1.023,0,2.4077357,5.3544177,0.0020959,19,0.9084781,-6.071787726480018,-0.4746027900464757,1,30,10.3790904,8,53.692506300000005,41.355,84,30.457601799999992,15,176.00547949999998,103.9599
CVCITA,83,0.3663879,1.2213,0,2.1669621,6.9618474,0.0010831,19,0.9084781,-6.73194348201744,-0.6170815175509753,1,30,10.322521400000001,8,53.9332799,41.1567,84,30.4576018,15,176.00547949999998,103.95989999999998
CVCLBR,83,0.3369963,1.2852,0,1.9261886,8.2419679,0.0021178,19,0.9084781,-6.061392967862778,-0.730548339703399,1,30,10.351913,8,54.1740534,41.0928,84,30.457601799999996,15,176.0054795,103.95989999999999
CVMALI,83,0.3438575,1.4089,0,1.6051571,8.1164659,9.983e-4,19,0.9084781,-6.813472228516752,-0.7194241423221576,1,30,10.3450518,8,54.4950849,40.9691,84,30.4576018,15,176.00547949999998,103.9599
CVMNTC,83,0.3416149,1.4472,0,1.6051571,8.5863454,0.0012404,19,0.9084781,-6.596336873632838,-0.761073138381177,1,30,10.347294400000001,8,54.4950849,40.9308,84,30.457601799999992,15,176.00547949999998,103.95989999999998
DG400,83,0.3787268,1.2558,0,2.24722,8.5240964,3.352e-4,16,0.9084781,-7.9047986922512035,-0.7555555357709802,1,19,6.4160316,1,40.8512489,24.1559,95,34.35175269999999,22,189.0072526,120.9262
DG600,83,0.3724247,1.2834,0,2.0064464,8.876506,3.973e-4,16,0.9084781,-7.734834398038578,-0.7867922805993043,1,19,6.4223337,1,41.0920225,24.1283,95,34.35175269999999,22,189.00725260000002,120.9262
DGARIE,83,0.4153778,1.2144,0,2.3274778,6.7449799,0.0013999,16,0.9084781,-6.475369976378352,-0.5978589005761352,1,19,6.3793806,1,40.7709911,24.1973,95,34.3517527,22,189.0072526,120.92619999999998
DGCHAR,83,0.4325817,1.1658,0,2.3274778,6.4046185,5.39e-4,16,0.9084781,-7.4298104899501345,-0.5676900794055111,1,19,6.3621767,1,40.7709911,24.2459,95,34.3517527,22,189.0072526,120.9262
DGCHLN,83,0.3821169,1.188,0,1.9261886,8.3744980000000009,1.644e-4,16,0.9084781,-8.617223578237052,-0.7422954910743388,1,19,6.4126415,1,41.1722803,24.2237,95,34.3517527,22,189.00725260000002,120.9262
DGCOLT,83,0.3395225,1.0143,0,3.1300564,5.5692771,4.591e-4,16,0.9084781,-7.590258009603955,-0.4936474138358584,1,19,6.4552359,1,39.9684125,24.3974,95,34.3517527,22,189.0072526,120.9262
DGDIPL,83,0.2710027,1.545,0,1.5248993,8.2811245,2.638e-4,16,0.9084781,-8.144334820575917,-0.7340190871590437,1,19,6.5237557,1,41.5735696,23.8667,95,34.3517527,22,189.00725260000002,120.9262
DGMIRA,83,0.2719033,1.533,0,1.5248993,9.0471888,5.18e-5,16,0.9084781,-9.772135911593693,-0.8019211961288016,1,19,6.5228551,1,41.5735696,23.8787,95,34.3517527,22,189.00725260000002,120.92620000000001
DGOMNI,83,0.2962255,1.089,0,2.7287671,5.8644578,5.915e-4,16,0.9084781,-7.3368643774406905,-0.5198115257219879,1,19,6.4985329,1,40.3697018,24.3227,95,34.3517527,22,189.0072526,120.9262
DT200S,83,0.3945841,1.1859,0,2.1669621,8.0311245,3.653e-4,2,0.9084781,-7.8188071270578945,-0.7118596845574091,1,5,2.145889,1,11.878162799999998,5.620799999999999,109,38.606038,22,218.0605966,139.53119999999998
DT280Z,83,0.6056528,1.1658,0,1.6051571,17.6696787,0.00083410000000000005,2,0.9084781,-6.993172761611565,-1.5661980966193174,1,5,1.9348202999999997,1,12.4399678,5.640899999999999,109,38.606038,22,218.06059659999997,139.5312
DTMAXI,83,0.4166667,1.2144,1,1.7656728,11.0933735,8.935e-4,2,0.9084781,-6.924379726259649,-0.9832901183872221,1,5,2.1238064,0,12.2794521,5.5923,109,38.606038,22,218.0605966,139.53119999999998
DTPULS,83,0.3641161,1.0368,0,2.809025,6.3242972,1.586e-4,2,0.9084781,-8.653140751658384,-0.5605705913087644,1,5,2.176357,1,11.2360999,5.7699,109,38.606038,22,218.0605966,139.53119999999998
DTSENT,83,0.3621622,1.0752,0,3.2103143,4.9688755,0.0024609,2,0.9084781,-5.911243645182318,-0.44042925072759587,1,5,2.1783108999999996,1,10.834810599999999,5.7315,109,38.606038,22,218.0605966,139.53119999999998
DTSTAN,83,0.3972912,1.1286,0,2.4879936,7.2279116,7.554e-4,2,0.9084781,-7.092278650580775,-0.6406648124537028,1,5,2.1431818999999996,1,11.5571313,5.678099999999999,109,38.606038,22,218.06059659999997,139.53119999999998
FDESCO,83,0.3472222,1.0824,0,2.6485093,5.6616466,0.0038262,18,0.9084781,-5.469898638309851,-0.5018348255903052,1,15,4.9908459999999994,3,26.6456086,20.8491,99,35.8084429,20,202.81160359999998,124.40639999999999
FDEXP,83,0.3246753,1.1286,0,2.24722,6.4518072,2.295e-4,18,0.9084781,-8.283623031358532,-0.5718727730117023,1,15,5.0133928999999995,3,27.0468979,20.8029,99,35.808442899999996,20,202.81160359999998,124.40639999999999
FDFRMO,83,0.3329506,1.3916,0,1.685415,6.1495984,4.399e-4,18,0.9084781,-7.632978632504457,-0.5450857071358746,1,15,5.005117599999999,3,27.6087029,20.5399,99,35.8084429,20,202.81160359999998,124.40639999999998
FDLTD,83,0.3032415,1.3987,0,1.685415,7.8082329,0.0033451,18,0.9084781,-5.604274193377442,-0.6921031057537189,1,15,5.034826699999999,3,27.6087029,20.532799999999998,99,35.8084429,20,202.81160359999998,124.4064
FDMUST,83,0.3170554,1.26,0,1.7656728,7.4688755,0.0013715,18,0.9084781,-6.495865750481474,-0.662023276743943,1,15,5.021012799999999,3,27.5284451,20.671499999999998,99,35.808442899999996,20,202.81160359999998,124.4064
FDTHNB,83,0.390117,1.4256,0,1.685415,9.2339357,0.0015794,18,0.9084781,-6.354725753795651,-0.8184739950956305,1,15,4.947951199999999,3,27.6087029,20.5059,99,35.8084429,20,202.81160359999998,124.40639999999999
HD1300,83,0.3496898,0.9387,0,3.1300564,4.9186747,0.001615,3,0.9084781,-6.332435825202375,-0.43597957177509933,1,2,0.8113485,0,4.6549556999999995,2.2346,112,39.9854728,23,224.3207094,143.16459999999998
HDACCO,83,0.356803,1.0956,0,2.5682514,7.5291165,0.0026005,3,0.9084781,-5.856067047646005,-0.6673628950324433,1,2,0.8042353,0,5.2167607,2.0777,112,39.9854728,23,224.32070939999997,143.1646
HDPREL,83,0.4545455,1.139,0,2.0867043,9.6837349,4.829e-4,3,0.9084781,-7.539716467979636,-0.8583431213464032,1,2,0.7064927999999999,0,5.698307799999999,2.0343,112,39.9854728,23,224.32070939999997,143.16459999999998
LCCONT,83,0.3495563,1.4948,1,1.3643836,21.0692771,1.605e-4,18,0.9084781,-8.64123211828906,-1.8675303751372105,1,15,4.9885119,2,27.9297343,20.4367,99,35.808442899999996,20,202.81160359999998,124.40639999999999
LCMARK,83,0.3246753,1.7064,1,1.3643836,20.310241,3.313e-4,18,0.9084781,-7.916501751553282,-1.8002512290209118,1,15,5.0133928999999995,2,27.9297343,20.2251,99,35.808442899999996,20,202.81160359999998,124.40639999999999
LCTWNC,83,0.3200394,1.7301,1,1.3643836,16.9909639,6.991e-4,18,0.9084781,-7.1697322673411925,-1.5060384385997658,1,15,5.0180288,2,27.9297343,20.2014,99,35.8084429,20,202.81160359999998,124.40639999999999
MB240D,83,0.2123613,1.3561,1,2.24722,23.8955823,1.141e-4,9,0.9084781,-8.982450803991101,-2.118047314344785,1,3,1.091238,3,5.0562450000000005,4.1602,111,39.8429118,19,224.8022565,140.8216
MB300D,83,0.2231884,1.3561,1,2.3274778,31.0973896,5.014e-4,9,0.9084781,-7.5021218751349386,-2.7563983040251525,1,3,1.0804109,3,4.9759872000000005,4.1602,111,39.8429118,19,224.8022565,140.8216
MB380S,83,0.4258242,1.5048,1,1.3643836,48.062249,6.81e-5,9,0.9084781,-9.498548847703665,-4.260122902124061,1,3,0.8777750999999999,3,5.9390814,4.0115,111,39.842911799999996,19,224.8022565,140.8216
MB380S,83,0.4422254,1.2993,1,1.3643836,43.2028112,1.085e-4,9,0.9084781,-9.032775887878618,-3.8293939476128527,1,3,0.8613738999999999,3,5.9390814,4.2170000000000005,111,39.8429118,19,224.8022565,140.8216
MCCAPR,83,0.3360371,1.26,0,1.7656728,7.184739,2.662e-4,18,0.9084781,-8.13527815489812,-0.6368380963546655,1,15,5.0020311,3,27.5284451,20.671499999999998,99,35.8084429,20,202.81160359999998,124.4064
MCCOUG,83,0.2988664,1.4256,0,1.685415,9.5592369,0.001031,18,0.9084781,-6.781241576842172,-0.8473079161260101,1,15,5.0392018,3,27.6087029,20.5059,99,35.808442899999996,20,202.81160359999998,124.40639999999999
MCGRDM,83,0.3456528,1.6264,0,1.3643836,10.7610442,0.0011333,18,0.9084781,-6.686637051120229,-0.9538332433671445,1,15,4.9924154,3,27.9297343,20.3051,99,35.808442899999996,20,202.81160359999998,124.4064
MCLN7,83,0.3371869,1.1286,0,2.24722,7.4277108,5.5e-5,18,0.9084781,-9.712192875626661,-0.6583745361028409,1,15,5.0008813,3,27.0468979,20.8029,99,35.8084429,20,202.81160359999998,124.40639999999999
MCLYNX,83,0.36420400000000003,1.0824,0,2.6485093,5.7740964,9.248e-4,18,0.9084781,-6.889948562941019,-0.5118021071529985,1,15,4.9738641999999995,3,26.6456086,20.8491,99,35.808442899999996,20,202.81160359999998,124.40639999999999
MCMARQ,83,0.3157895,1.3987,0,2.0867043,7.9246988,7.643e-4,18,0.9084781,-7.080565678610293,-0.7024263648235658,1,15,5.022278699999999,3,27.2074136,20.532799999999998,99,35.808442899999996,20,202.81160359999998,124.4064
MCZEPH,83,0.3307985,1.3916,0,1.685415,6.5712851,1.358e-4,18,0.9084781,-8.808342845734536,-0.5824630085640936,1,15,5.007269699999999,3,27.6087029,20.5399,99,35.808442899999996,20,202.81160359999998,124.40639999999998
MZ626,83,0.3443983,1.1926,0,2.3274778,7.8263052,8.156e-4,4,0.9084781,-7.0156020221588316,-0.6937049912402691,1,1,0.35142120000000004,0,2.7287670999999993,1.024,113,40.4506916,23,227.0494766,144.1213
MZGLC,83,0.3514212,1.024,0,2.7287671,6.2700803,6.05e-4,4,0.9084781,-7.31429760282829,-0.5557649348491142,1,1,0.34439830000000005,0,2.3274777999999996,1.1926,113,40.4506916,23,227.0494766,144.1213
OD98,83,0.3217503,1.7094,1,1.4446414,13.1726908,0.0014014,19,0.9084781,-6.474299044922698,-1.1675958351361984,1,30,10.367159000000001,7,54.6556006,40.6686,84,30.4576018,15,176.00547949999998,103.9599
ODCTLC,83,0.3389831,1.323,0,1.9261886,8.9277108,0.0022479,19,0.9084781,-6.001774334820757,-0.7913309517126491,1,30,10.3499262,8,54.1740534,41.055,84,30.4576018,15,176.0054795,103.95989999999998
ODDELT,83,0.306834,1.6863,0,1.5248993,9.1204819,0.0026823,19,0.9084781,-5.8250961464497495,-0.8084177213720891,1,30,10.3820753,8,54.5753427,40.6917,84,30.457601799999996,15,176.0054795,103.9599
ODFREN,83,0.3639371,1.1505,0,2.0867043,7.12249,5.247e-4,19,0.9084781,-7.456699390166466,-0.6313204937444687,1,30,10.324972200000001,8,54.0135377,41.2275,84,30.457601799999996,15,176.00547949999998,103.9599
ODOMEG,83,0.3632057,1.281,0,2.1669621,7.7068273,5.841e-4,19,0.9084781,-7.349453859812868,-0.6831147556878776,1,30,10.3257036,8,53.9332799,41.097,84,30.457601799999996,15,176.00547949999998,103.95989999999998
ODTORN,83,0.3760408,1.4832,1,1.3643836,15.313253,4.9e-4,19,0.9084781,-7.525120669754459,-1.357330153470762,1,30,10.3128685,7,54.7358584,40.894800000000004,84,30.4576018,15,176.00547949999998,103.95989999999998
PG505,83,0.3211921,1.2903,0,1.7656728,11.9126506,0.00017340000000000001,14,0.9084781,-8.56392499651269,-1.055908882792021,1,1,0.22857139999999998,0,1.7656728,1.3510000000000002,113,40.5967476,23,228.57437589999998,143.6966
PG604T,83,0.2285714,1.351,0,1.7656728,19.8594378,5.3e-6,14,0.9084781,-12.051819240301056,-1.7602931106092905,1,1,0.3211921,0,1.7656728,1.2903000000000002,113,40.5967476,23,228.57437589999998,143.6966
PLCOLT,83,0.3280369,1.0143,0,3.1300564,5.5692771,4.047e-4,16,0.9084781,-7.716380008977311,-0.4936474138358584,1,19,6.4667215,1,39.9684125,24.3974,95,34.3517527,22,189.0072526,120.9262
PLGRNF,83,0.2637749,1.545,0,1.5248993,8.2811245,1.771e-4,16,0.9084781,-8.542811516070344,-0.7340190871590437,1,19,6.5309835000000005,1,41.5735696,23.8667,95,34.3517527,22,189.00725260000002,120.9262
PLHORI,83,0.2850575,1.089,0,2.7287671,5.8644578,6.655e-4,16,0.9084781,-7.2189874230239655,-0.5198115257219879,1,19,6.5097009,1,40.3697018,24.3227,95,34.3517527,22,189.0072526,120.9262
PLRELI,83,0.4046492,1.2144,0,2.3274778,6.7449799,0.0018437,16,0.9084781,-6.199996359782786,-0.5978589005761352,1,19,6.3901092,1,40.7709911,24.1973,95,34.3517527,22,189.0072526,120.92619999999998
PLSAPO,83,0.367242,1.188,0,1.9261886,8.3744980000000009,1.357e-4,16,0.9084781,-8.809079494018308,-0.7422954910743388,1,19,6.4275164,1,41.1722803,24.2237,95,34.3517527,22,189.00725260000002,120.9262
PLTURI,83,0.2785265,1.1658,0,2.7287671,6.4046185,4.279e-4,16,0.9084781,-7.6606365374363605,-0.5676900794055111,1,19,6.5162319,1,40.3697018,24.2459,95,34.3517527,22,189.0072526,120.9262
PS944,83,0.5345794,1.173,1,1.7656728,19.0562249,2.432e-4,12,0.9084781,-8.22564191076712,-1.6890982385055846,1,0,0,0,0,0,114,40.6119317,22,230.34004869999998,145.1649
PT2000,83,0.3482587,1.2144,0,2.4879936,6.6475904,0.0010354,19,0.9084781,-6.776982956391331,-0.5892265280174477,1,30,10.3406506,8,53.6122484,41.1636,84,30.457601799999996,15,176.00547949999998,103.95989999999998
PT6000,83,0.3312477,1.3041,0,2.0064464,8.6034137,0.0010847,19,0.9084781,-6.73046733081296,-0.7625860317068789,1,30,10.3576616,8,54.0937956,41.0739,84,30.4576018,15,176.0054795,103.95989999999998
PTBNNV,83,0.3419335,1.44,0,1.685415,8.934739,9.863e-4,19,0.9084781,-6.825565492899184,-0.7919539145661084,1,30,10.346975800000001,8,54.414827,40.938,84,30.457601799999992,15,176.00547949999998,103.95989999999999
PTFIRB,83,0.3793103,1.387,0,1.6051571,8.5833333,0.0010643,19,0.9084781,-6.749453475812133,-0.7608061530348713,1,30,10.309599,8,54.4950849,40.991,84,30.4576018,15,176.00547949999998,103.95989999999999
PTGRNP,83,0.3373198,1.4746,0,1.685415,8.7329317,0.0010477,19,0.9084781,-6.765173496500212,-0.7740661977315129,1,30,10.351589500000001,8,54.414827,40.9034,84,30.457601799999992,15,176.00547949999998,103.95989999999998
PTPHOE,83,0.3555907,1.288,0,2.1669621,7.1154618,2.856e-4,19,0.9084781,-8.064933830393702,-0.6306975308910096,1,30,10.3333186,8,53.9332799,41.09,84,30.4576018,15,176.00547949999998,103.95989999999998
PTT100,83,0.3033131,1.023,0,2.4077357,5.8082329,4.007e-4,19,0.9084781,-7.726313043217033,-0.5148278849406412,1,30,10.3855962,8,53.692506300000005,41.355,84,30.4576018,15,176.00547949999998,103.9599
RN18i,83,0.3623509,1.1993,0,2.1669621,8.4287149,7.1e-5,24,0.9084781,-9.456846183817817,-0.7471011475339889,1,2,0.6627334999999999,0,4.735213600000001,2.0439,112,40.121426699999994,23,225.20354579999997,143.0947
RNFUEG,83,0.3825137,1.1859,0,2.0867043,8.7299197,1.879e-4,24,0.9084781,-8.483616154439712,-0.7737992212489684,1,2,0.6425706999999998,0,4.815471400000001,2.0572999999999997,112,40.1214267,23,225.20354579999997,143.0947
RNLECA,83,0.2802198,0.858,0,2.6485093,4.814257,1.307e-4,24,0.9084781,-8.846621440228954,-0.4267242363629524,1,2,0.7448645999999999,0,4.2536664,2.3851999999999998,112,40.1214267,23,225.20354579999997,143.0947
SA900,83,0.4166667,1.2596,0,1.8459307,11.0943775,1.608e-4,11,0.9084781,-8.639364704114266,-0.9833791105480704,1,0,0,0,0,0,114,40.7298444,23,230.2597908,145.07829999999998
SBSTD,83,0.3365854,0.9577,0,2.5682514,4.9487952,0.0017698,5,0.9084781,-6.240904236025882,-0.43864938091934946,1,0,0,0,0,0,114,40.8099257,23,229.53747009999998,145.3802
TYCAMR,83,0.3955288,1.1792,0,2.5682514,7.8293173,6.175e-4,1,0.9084781,-7.2938469923569995,-0.6939719765865745,1,6,2.3763481,1,15.008219200000001,6.704700000000001,108,38.374634199999996,22,214.52925089999997,138.45399999999998
TYCELI,83,0.4206731,1.2036,0,2.0867043,7.3283133,0.0013816,1,0.9084781,-6.4885285340266625,-0.6495641792224569,1,6,2.3512038,1,15.4897663,6.680300000000001,108,38.374634199999996,22,214.52925089999997,138.454
TYCORO,83,0.3308129,1.0688,0,2.8892828,6.1626506,0.0016817,1,0.9084781,-6.291965595330427,-0.5462426229544228,1,6,2.441064,1,14.6871878,6.815100000000001,108,38.3746342,22,214.5292509,138.45399999999998
TYCRES,83,0.4769847,1.2395,1,1.685415,13.623494,4.661e-4,1,0.9084781,-7.575125857480437,-1.2075539535478195,1,6,2.2948922,0,15.8910556,6.644400000000001,108,38.374634199999996,22,214.5292509,138.454
TYSTAR,83,0.3304843,0.924,0,3.5313457,5.8212851,7.88e-5,1,0.9084781,-9.352613063995298,-0.5159848007591895,1,6,2.4413926,1,14.045124900000001,6.9599,108,38.374634199999996,22,214.5292509,138.45399999999998
TYSUPR,83,0.5050505,1.2512,0,1.685415,14.2048193,3.162e-4,1,0.9084781,-7.963151136083759,-1.2590812390086839,1,6,2.2668264000000002,1,15.8910556,6.632700000000001,108,38.374634199999996,22,214.5292509,138.45399999999998
TYTERC,83,0.3123426,1.0176,0,3.1300564,5.0180723,0.0017349,1,0.9084781,-6.260821007026849,-0.4447899375192443,1,6,2.4595343,1,14.4464142,6.866300000000001,108,38.374634199999996,22,214.5292509,138.454
VV760G,83,0.4360953,1.3041,0,1.6051571,18.8604418,1.051e-4,6,0.9084781,-9.064613782976226,-1.6717444923636,1,2,0.7780246,0,3.6116035000000006,2.5704,112,39.9323912,23,226.88896089999997,142.46339999999998
VVDL,83,0.3656869,1.2852,0,2.0064464,10.6927711,7.144e-4,6,0.9084781,-7.148083031296842,-0.9477816789280977,1,2,0.848433,0,3.2103142000000005,2.5892999999999997,112,39.9323912,23,226.8889609,142.46339999999998
VVTURB,83,0.4123377,1.2852,0,1.6051571,16.4257028,1.547e-4,6,0.9084781,-8.678038303280111,-1.4559350454399942,1,2,0.8017822000000001,0,3.6116035000000006,2.5892999999999997,112,39.9323912,23,226.88896089999997,142.46339999999998
VWJETT,83,0.3487276,1.0752,0,2.4077357,8.2429719,2.548e-4,7,0.9084781,-8.179047137161124,-0.7306373318642473,1,5,1.8189099999999998,1,11.2360999,5.776000000000001,109,38.9788735,22,218.4618859,139.48669999999998
VWQUAN,83,0.3457944,1.1993,0,2.3274778,11.3253012,1.916e-4,7,0.9084781,-8.464116195322372,-1.0038476355023067,1,5,1.8218432,1,11.316357799999999,5.6519,109,38.97887349999999,22,218.4618859,139.48669999999998
VWRABB,83,0.393617,0.9984,0,2.5682514,6.6516064,1.119e-4,7,0.9084781,-9.001920445541252,-0.5895824966608404,1,5,1.7740206,1,11.0755842,5.8528,109,38.9788735,22,218.46188589999997,139.48669999999998
VWSCIR,83,0.3647117,1.0624,0,2.3274778,10.1907631,1.601e-4,7,0.9084781,-8.643727440856463,-0.903284889403132,1,5,1.8029259,1,11.316357799999999,5.7888,109,38.9788735,22,218.4618859,139.48669999999998
AD4000,84,0.3972912,1.169092,1,2.40033,12.4927815,1.202e-4,7,0.8881143,-8.907698707806196,-1.107330299491016,1,5,1.9392206000000003,2,11.2301156,5.689018,107,41.36818280000001,29,220.3160068,135.975586
AD5000,84,0.3516174,1.375878,1,1.8859736,15.8614052,4.799e-4,7,0.8881143,-7.523277981043103,-1.4059170546178492,1,5,1.9848944000000002,2,11.744472,5.482232,107,41.3681828,29,220.3160068,135.975586
AMALLI,84,0.2944162,1.0647,0,2.6575083,5.7353224,0.0011564,15,0.8881143,-6.643788719765111,-0.5083652724470953,1,2,0.5635343,0,4.7149339999999995,2.351807,110,42.8467441,32,226.5740101,139.417189
AMEAGL,84,0.2749771,1.307907,0,2.0574257,9.1385948,2.38e-4,15,0.8881143,-8.224585056235828,-0.8100232055456217,1,2,0.5829734000000001,0,5.3150166,2.1086,110,42.8467441,32,226.57401009999998,139.417189
