model,group,year,month,i,xt,xt1,odometer,xtmxt1,bxt,bxt1,xtchange,frag
5300,4,83,11,0,111630,113447,328447,1817,23,23,0,0
5300,4,83,12,0,113447,115061,330061,1614,23,24,1,1
5300,4,84,1,0,115061,117448,332448,2387,24,24,0,0
5300,4,84,2,0,117448,119657,334657,2209,24,24,0,0
5300,4,84,3,0,119657,122126,337126,2469,24,25,1,1
5300,4,84,4,0,122126,124265,339265,2139,25,25,0,0
5300,4,84,5,0,124265,125817,340817,1552,25,26,1,1
5300,4,84,6,0,125817,128933,343933,3116,26,26,0,0
5300,4,84,7,0,128933,130888,345888,1955,26,27,1,1
5300,4,84,8,0,130888,133561,348561,2673,27,27,0,0
5300,4,84,9,0,133561,135557,350557,1996,27,28,1,1
5300,4,84,10,0,135557,137565,352565,2008,28,28,0,0
5300,4,84,11,0,137565,139530,354530,1965,28,28,0,0
5300,4,84,12,0,139530,142341,357341,2811,28,29,1,1
5300,4,85,1,0,142341,144570,359570,2229,29,29,0,0
5300,4,85,2,0,144570,146394,361394,1824,29,30,1,1
5300,4,85,3,0,146394,148184,363184,1790,30,30,0,0
5300,4,85,4,0,148184,150448,365448,0,30,31,1,1
5301,4,75,8,0,0,1667,1667,1667,1,1,0,0
5301,4,75,9,0,1667,4314,4314,2647,1,1,0,0
5301,4,75,10,0,4314,7665,7665,3351,1,2,1,1
5301,4,75,11,0,7665,11590,11590,3925,2,3,1,1
5301,4,75,12,0,11590,15095,15095,3505,3,4,1,1
5301,4,76,1,0,15095,18735,18735,3640,4,4,0,0
5301,4,76,2,0,18735,22240,22240,3505,4,5,1,1
5301,4,76,3,0,22240,25886,25886,3646,5,6,1,1
5301,4,76,4,0,25886,29658,29658,3772,6,6,0,0
5301,4,76,5,0,29658,34096,34096,4438,6,7,1,1
5301,4,76,6,0,34096,38604,38604,4508,7,8,1,1
5301,4,76,7,0,38604,44663,44663,6059,8,9,1,1
5301,4,76,8,0,44663,50579,50579,5916,9,11,2,2
5301,4,76,9,0,50579,53420,53420,2841,11,11,0,0
5301,4,76,10,0,53420,58981,58981,5561,11,12,1,1
5301,4,76,11,0,58981,64007,64007,5026,12,13,1,1
5301,4,76,12,0,64007,69358,69358,5351,13,14,1,1
5301,4,77,1,0,69358,74329,74329,4971,14,15,1,1
5301,4,77,2,0,74329,78810,78810,4481,15,16,1,1
5301,4,77,3,0,78810,82432,82432,3622,16,17,1,1
5301,4,77,4,0,82432,87401,87401,4969,17,18,1,1
5301,4,77,5,0,87401,92433,92433,5032,18,19,1,1
5301,4,77,6,0,92433,97773,97773,5340,19,20,1,1
5301,4,77,7,0,97773,103154,103154,5381,20,21,1,1
5301,4,77,8,0,103154,108590,108590,5436,21,22,1,1
5301,4,77,9,0,108590,112111,112111,3521,22,23,1,1
5301,4,77,10,0,112111,116216,116216,4105,23,24,1,1
5301,4,77,11,0,116216,120369,120369,4153,24,25,1,1
5301,4,77,12,0,120369,124088,124088,3719,25,25,0,0
5301,4,78,1,0,124088,127978,127978,3890,25,26,1,1
5301,4,78,2,0,127978,131339,131339,3361,26,27,1,1
5301,4,78,3,0,131339,135639,135639,4300,27,28,1,1
5301,4,78,4,0,135639,139467,139467,3828,28,28,0,0
5301,4,78,5,0,139467,144219,144219,4752,28,29,1,1
5301,4,78,6,0,144219,148901,148901,4682,29,30,1,1
5301,4,78,7,0,148901,152561,152561,3660,30,31,1,1
5301,4,78,8,0,152561,157211,157211,4650,31,32,1,1
5301,4,78,9,0,157211,161091,161091,3880,32,33,1,1
5301,4,78,10,0,161091,165641,165641,4550,33,34,1,1
5301,4,78,11,0,165641,168526,168526,2885,34,34,0,0
5301,4,78,12,1,168526,4597,173197,-163929,34,1,0,0
5301,4,79,1,0,4597,8580,177180,3983,1,2,1,1
5301,4,79,2,0,8580,12121,180721,3541,2,3,1,1
5301,4,79,3,0,12121,16989,185589,4868,3,4,1,1
5301,4,79,4,0,16989,19541,188141,2552,4,4,0,0
5301,4,79,5,0,19541,22230,190830,2689,4,5,1,1
5301,4,79,6,0,22230,23206,191806,976,5,5,0,0
5301,4,79,7,0,23206,25459,194059,2253,5,6,1,1
5301,4,79,8,0,25459,27771,196371,2312,6,6,0,0
5301,4,79,9,0,27771,30202,198802,2431,6,7,1,1
5301,4,79,10,0,30202,31885,200485,1683,7,7,0,0
5301,4,79,11,0,31885,36141,204741,4256,7,8,1,1
5301,4,79,12,0,36141,40306,208906,4165,8,9,1,1
5301,4,80,1,0,40306,44653,213253,4347,9,9,0,0
5301,4,80,2,0,44653,49058,217658,4405,9,10,1,1
5301,4,80,3,0,49058,53048,221648,3990,10,11,1,1
5301,4,80,4,0,53048,55103,223703,2055,11,12,1,1
5301,4,80,5,0,55103,56045,224645,942,12,12,0,0
5301,4,80,6,0,56045,59046,227646,3001,12,12,0,0
5301,4,80,7,0,59046,61976,230576,2930,12,13,1,1
5301,4,80,8,0,61976,65177,233777,3201,13,14,1,1
5301,4,80,9,0,65177,67303,235903,2126,14,14,0,0
5301,4,80,10,0,67303,69102,237702,1799,14,14,0,0
5301,4,80,11,0,69102,70769,239369,1667,14,15,1,1
5301,4,80,12,0,70769,72770,241370,2001,15,15,0,0
5301,4,81,1,0,72770,75201,243801,2431,15,16,1,1
5301,4,81,2,0,75201,77980,246580,2779,16,16,0,0
5301,4,81,3,0,77980,80099,248699,2119,16,17,1,1
5301,4,81,4,0,80099,82147,250747,2048,17,17,0,0
5301,4,81,5,0,82147,84250,252850,2103,17,17,0,0
5301,4,81,6,0,84250,86925,255525,2675,17,18,1,1
5301,4,81,7,0,86925,88922,257522,1997,18,18,0,0
5301,4,81,8,0,88922,88922,257522,0,18,18,0,0
5301,4,81,9,0,88922,88926,257526,4,18,18,0,0
5301,4,81,10,0,88926,88926,257526,0,18,18,0,0
5301,4,81,11,0,88926,90720,259320,1794,18,19,1,1
5301,4,81,12,0,90720,92347,260947,1627,19,19,0,0
5301,4,82,1,0,92347,95252,263852,2905,19,20,1,1
5301,4,82,2,0,95252,96777,265377,1525,20,20,0,0
5301,4,82,3,0,96777,100152,268752,3375,20,21,1,1
5301,4,82,4,0,100152,102650,271250,2498,21,21,0,0
5301,4,82,5,0,102650,105464,274064,2814,21,22,1,1
5301,4,82,6,0,105464,109201,277801,3737,22,22,0,0
5301,4,82,7,0,109201,111898,280498,2697,22,23,1,1
5301,4,82,8,0,111898,115167,283767,3269,23,24,1,1
5301,4,82,9,0,115167,117282,285882,2115,24,24,0,0
5301,4,82,10,0,117282,120004,288604,2722,24,25,1,1
5301,4,82,11,0,120004,122392,290992,2388,25,25,0,0
5301,4,82,12,0,122392,124032,292632,1640,25,25,0,0
5301,4,83,1,0,124032,126370,294970,2338,25,26,1,1
5301,4,83,2,0,126370,128419,297019,2049,26,26,0,0
5301,4,83,3,0,128419,130048,298648,1629,26,27,1,1
5301,4,83,4,0,130048,132254,300854,2206,27,27,0,0
5301,4,83,5,0,132254,134431,303031,2177,27,27,0,0
5301,4,83,6,0,134431,137084,305684,2653,27,28,1,1
5301,4,83,7,0,137084,140716,309316,3632,28,29,1,1
5301,4,83,8,0,140716,144268,312868,3552,29,29,0,0
5301,4,83,9,0,144268,146500,315100,2232,29,30,1,1
5301,4,83,10,0,146500,148163,316763,1663,30,30,0,0
5301,4,83,11,0,148163,149325,317925,1162,30,30,0,0
5301,4,83,12,0,149325,152006,320606,2681,30,31,1,1
5301,4,84,1,0,152006,154828,323428,2822,31,31,0,0
5301,4,84,2,0,154828,156926,325526,2098,31,32,1,1
5301,4,84,3,0,156926,159044,327644,2118,32,32,0,0
5301,4,84,4,0,159044,160701,329301,1657,32,33,1,1
5301,4,84,5,0,160701,162745,331345,2044,33,33,0,0
5301,4,84,6,0,162745,165023,333623,2278,33,34,1,1
5301,4,84,7,0,165023,166630,335230,1607,34,34,0,0
5301,4,84,8,0,166630,169005,337605,2375,34,34,0,0
5301,4,84,9,0,169005,171245,339845,2240,34,35,1,1
5301,4,84,10,0,171245,173234,341834,1989,35,35,0,0
5301,4,84,11,0,173234,174745,343345,1511,35,35,0,0
5301,4,84,12,0,174745,176891,345491,2146,35,36,1,1
5301,4,85,1,0,176891,178598,347198,1707,36,36,0,0
5301,4,85,2,0,178598,180463,349063,1865,36,37,1,1
5301,4,85,3,0,180463,182806,351406,2343,37,37,0,0
5301,4,85,4,0,182806,184504,353104,0,37,37,0,0
5302,4,75,8,0,0,1758,1758,1758,1,1,0,0
5302,4,75,9,0,1758,7086,7086,5328,1,2,1,1
5302,4,75,10,0,7086,11997,11997,4911,2,3,1,1
5302,4,75,11,0,11997,16741,16741,4744,3,4,1,1
5302,4,75,12,0,16741,21575,21575,4834,4,5,1,1
5302,4,76,1,0,21575,26537,26537,4962,5,6,1,1
5302,4,76,2,0,26537,31036,31036,4499,6,7,1,1
5302,4,76,3,0,31036,36239,36239,5203,7,8,1,1
5302,4,76,4,0,36239,41101,41101,4862,8,9,1,1
5302,4,76,5,0,41101,45691,45691,4590,9,10,1,1
5302,4,76,6,0,45691,51400,51400,5709,10,11,1,1
5302,4,76,7,0,51400,56715,56715,5315,11,12,1,1
5302,4,76,8,0,56715,61330,61330,4615,12,13,1,1
5302,4,76,9,0,61330,65323,65323,3993,13,14,1,1
5302,4,76,10,0,65323,69707,69707,4384,14,14,0,0
5302,4,76,11,0,69707,72720,72720,3013,14,15,1,1
5302,4,76,12,0,72720,77145,77145,4425,15,16,1,1
5302,4,77,1,0,77145,81364,81364,4219,16,17,1,1
5302,4,77,2,0,81364,84473,84473,3109,17,17,0,0
5302,4,77,3,0,84473,88591,88591,4118,17,18,1,1
5302,4,77,4,0,88591,93301,93301,4710,18,19,1,1
5302,4,77,5,0,93301,97651,97651,4350,19,20,1,1
5302,4,77,6,0,97651,101812,101812,4161,20,21,1,1
5302,4,77,7,0,101812,107437,107437,5625,21,22,1,1
5302,4,77,8,0,107437,111343,111343,3906,22,23,1,1
5302,4,77,9,0,111343,114719,114719,3376,23,23,0,0
5302,4,77,10,0,114719,119302,119302,4583,23,24,1,1
5302,4,77,11,0,119302,122412,122412,3110,24,25,1,1
5302,4,77,12,0,122412,123481,123481,1069,25,25,0,0
5302,4,78,1,0,123481,127479,127479,3998,25,26,1,1
5302,4,78,2,1,127479,86,128886,-127393,26,1,0,0
5302,4,78,3,0,86,5033,133833,4947,1,2,1,1
5302,4,78,4,0,5033,9501,138301,4468,2,2,0,0
5302,4,78,5,0,9501,13879,142679,4378,2,3,1,1
5302,4,78,6,0,13879,18079,146879,4200,3,4,1,1
5302,4,78,7,0,18079,22331,151131,4252,4,5,1,1
5302,4,78,8,0,22331,25857,154657,3526,5,6,1,1
5302,4,78,9,0,25857,30149,158949,4292,6,7,1,1
5302,4,78,10,0,30149,34909,163709,4760,7,7,0,0
5302,4,78,11,0,34909,38617,167417,3708,7,8,1,1
5302,4,78,12,0,38617,42590,171390,3973,8,9,1,1
5302,4,79,1,0,42590,47028,175828,4438,9,10,1,1
5302,4,79,2,0,47028,50974,179774,3946,10,11,1,1
5302,4,79,3,0,50974,55973,184773,4999,11,12,1,1
5302,4,79,4,0,55973,60913,189713,4940,12,13,1,1
5302,4,79,5,0,60913,62292,191092,1379,13,13,0,0
5302,4,79,6,0,62292,63322,192122,1030,13,13,0,0
5302,4,79,7,0,63322,64265,193065,943,13,13,0,0
5302,4,79,8,0,64265,65354,194154,1089,13,14,1,1
5302,4,79,9,0,65354,69584,198384,4230,14,14,0,0
5302,4,79,10,0,69584,74817,203617,5233,14,15,1,1
5302,4,79,11,0,74817,79509,208309,4692,15,16,1,1
5302,4,79,12,0,79509,84180,212980,4671,16,17,1,1
5302,4,80,1,0,84180,88654,217454,4474,17,18,1,1
5302,4,80,2,0,88654,92022,220822,3368,18,19,1,1
5302,4,80,3,0,92022,95402,224202,3380,19,20,1,1
5302,4,80,4,0,95402,98638,227438,3236,20,20,0,0
5302,4,80,5,0,98638,100013,228813,1375,20,21,1,1
5302,4,80,6,0,100013,102221,231021,2208,21,21,0,0
5302,4,80,7,0,102221,105815,234615,3594,21,22,1,1
5302,4,80,8,0,105815,109288,238088,3473,22,22,0,0
5302,4,80,9,0,109288,111826,240626,2538,22,23,1,1
5302,4,80,10,0,111826,114793,243593,2967,23,23,0,0
5302,4,80,11,0,114793,116734,245534,1941,23,24,1,1
5302,4,80,12,0,116734,120251,249051,3517,24,25,1,1
5302,4,81,1,0,120251,122905,251705,2654,25,25,0,0
5302,4,81,2,0,122905,123849,252649,944,25,25,0,0
5302,4,81,3,0,123849,124840,253640,991,25,25,0,0
5302,4,81,4,0,124840,127861,256661,3021,25,26,1,1
5302,4,81,5,0,127861,131376,260176,3515,26,27,1,1
5302,4,81,6,0,131376,134157,262957,2781,27,27,0,0
5302,4,81,7,0,134157,136702,265502,2545,27,28,1,1
5302,4,81,8,0,136702,139491,268291,2789,28,28,0,0
5302,4,81,9,0,139491,141819,270619,2328,28,29,1,1
5302,4,81,10,0,141819,143653,272453,1834,29,29,0,0
5302,4,81,11,0,143653,144671,273471,1018,29,29,0,0
5302,4,81,12,0,144671,146876,275676,2205,29,30,1,1
5302,4,82,1,0,146876,149530,278330,2654,30,30,0,0
5302,4,82,2,0,149530,150361,279161,831,30,31,1,1
5302,4,82,3,0,150361,152040,280840,1679,31,31,0,0
5302,4,82,4,0,152040,154638,283438,2598,31,31,0,0
5302,4,82,5,0,154638,157012,285812,2374,31,32,1,1
5302,4,82,6,0,157012,158506,287306,1494,32,32,0,0
5302,4,82,7,0,158506,160804,289604,2298,32,33,1,1
5302,4,82,8,0,160804,163363,292163,2559,33,33,0,0
5302,4,82,9,0,163363,165669,294469,2306,33,34,1,1
5302,4,82,10,0,165669,167959,296759,2290,34,34,0,0
5302,4,82,11,0,167959,171100,299900,3141,34,35,1,1
5302,4,82,12,0,171100,172460,301260,1360,35,35,0,0
5302,4,83,1,0,172460,173656,302456,1196,35,35,0,0
5302,4,83,2,0,173656,175044,303844,1388,35,36,1,1
5302,4,83,3,0,175044,177171,305971,2127,36,36,0,0
5302,4,83,4,0,177171,179294,308094,2123,36,36,0,0
5302,4,83,5,0,179294,180573,309373,1279,36,37,1,1
5302,4,83,6,0,180573,181646,310446,1073,37,37,0,0
5302,4,83,7,0,181646,185809,314609,4163,37,38,1,1
5302,4,83,8,0,185809,188251,317051,2442,38,38,0,0
5302,4,83,9,0,188251,189959,318759,1708,38,38,0,0
5302,4,83,10,0,189959,191825,320625,1866,38,39,1,1
5302,4,83,11,0,191825,193620,322420,1795,39,39,0,0
5302,4,83,12,0,193620,195845,324645,2225,39,40,1,1
5302,4,84,1,0,195845,197299,326099,1454,40,40,0,0
5302,4,84,2,0,197299,198431,327231,1132,40,40,0,0
5302,4,84,3,0,198431,200298,329098,1867,40,41,1,1
5302,4,84,4,0,200298,201805,330605,1507,41,41,0,0
5302,4,84,5,0,201805,204514,333314,2709,41,41,0,0
5302,4,84,6,0,204514,207009,335809,2495,41,42,1,1
5302,4,84,7,0,207009,208845,337645,1836,42,42,0,0
5302,4,84,8,0,208845,210273,339073,1428,42,43,1,1
5302,4,84,9,0,210273,212256,341056,1983,43,43,0,0
5302,4,84,10,0,212256,214149,342949,1893,43,43,0,0
5302,4,84,11,0,214149,215173,343973,1024,43,44,1,1
5302,4,84,12,0,215173,216474,345274,1301,44,44,0,0
5302,4,85,1,0,216474,218395,347195,1921,44,44,0,0
5302,4,85,2,0,218395,220116,348916,1721,44,45,1,1
5302,4,85,3,0,220116,222412,351212,2296,45,45,0,0
5302,4,85,4,0,222412,224045,352845,0,45,45,0,0
5303,4,75,8,0,0,2486,2486,2486,1,1,0,0
5303,4,75,9,0,2486,7110,7110,4624,1,2,1,1
5303,4,75,10,0,7110,12380,12380,5270,2,3,1,1
5303,4,75,11,0,12380,18002,18002,5622,3,4,1,1
5303,4,75,12,0,18002,23211,23211,5209,4,5,1,1
5303,4,76,1,0,23211,29290,29290,6079,5,6,1,1
5303,4,76,2,0,29290,33696,33696,4406,6,7,1,1
5303,4,76,3,0,33696,39938,39938,6242,7,8,1,1
5303,4,76,4,0,39938,46165,46165,6227,8,10,2,2
5303,4,76,5,0,46165,52225,52225,6060,10,11,1,1
5303,4,76,6,0,52225,57879,57879,5654,11,12,1,1
5303,4,76,7,0,57879,62742,62742,4863,12,13,1,1
5303,4,76,8,0,62742,68192,68192,5450,13,14,1,1
5303,4,76,9,0,68192,72749,72749,4557,14,15,1,1
5303,4,76,10,0,72749,77230,77230,4481,15,16,1,1
5303,4,76,11,0,77230,81541,81541,4311,16,17,1,1
5303,4,76,12,0,81541,86337,86337,4796,17,18,1,1
5303,4,77,1,0,86337,90309,90309,3972,18,19,1,1
5303,4,77,2,0,90309,93702,93702,3393,19,19,0,0
5303,4,77,3,0,93702,98666,98666,4964,19,20,1,1
5303,4,77,4,0,98666,102923,102923,4257,20,21,1,1
5303,4,77,5,0,102923,107792,107792,4869,21,22,1,1
5303,4,77,6,0,107792,113097,113097,5305,22,23,1,1
5303,4,77,7,0,113097,117971,117971,4874,23,24,1,1
5303,4,77,8,0,117971,122897,122897,4926,24,25,1,1
5303,4,77,9,0,122897,127544,127544,4647,25,26,1,1
5303,4,77,10,0,127544,132355,132355,4811,26,27,1,1
5303,4,77,11,0,132355,137244,137244,4889,27,28,1,1
5303,4,77,12,0,137244,143151,143151,5907,28,29,1,1
5303,4,78,1,0,143151,147872,147872,4721,29,30,1,1
5303,4,78,2,0,147872,153719,153719,5847,30,31,1,1
5303,4,78,3,0,153719,160378,160378,6659,31,33,2,2
5303,4,78,4,0,160378,165532,165532,5154,33,34,1,1
5303,4,78,5,0,165532,170733,170733,5201,34,35,1,1
5303,4,78,6,0,170733,176315,176315,5582,35,36,1,1
5303,4,78,7,0,176315,180381,180381,4066,36,37,1,1
5303,4,78,8,0,180381,185273,185273,4892,37,38,1,1
5303,4,78,9,0,185273,190369,190369,5096,38,39,1,1
5303,4,78,10,0,190369,194780,194780,4411,39,39,0,0
5303,4,78,11,0,194780,199442,199442,4662,39,40,1,1
5303,4,78,12,0,199442,204645,204645,5203,40,41,1,1
5303,4,79,1,0,204645,207885,207885,3240,41,42,1,1
5303,4,79,2,0,207885,207885,207885,0,42,42,0,0
5303,4,79,3,0,207885,211740,211740,3855,42,43,1,1
5303,4,79,4,0,211740,215939,215939,4199,43,44,1,1
5303,4,79,5,0,215939,216717,216717,778,44,44,0,0
5303,4,79,6,0,216717,218128,218128,1411,44,44,0,0
5303,4,79,7,0,218128,218153,218153,25,44,44,0,0
5303,4,79,8,0,218153,218456,218456,303,44,44,0,0
5303,4,79,9,0,218456,221974,221974,3518,44,45,1,1
5303,4,79,10,0,221974,227710,227710,5736,45,46,1,1
5303,4,79,11,0,227710,231596,231596,3886,46,47,1,1
5303,4,79,12,0,231596,235699,235699,4103,47,48,1,1
5303,4,80,1,0,235699,239344,239344,3645,48,48,0,0
5303,4,80,2,0,239344,242799,242799,3455,48,49,1,1
5303,4,80,3,0,242799,246131,246131,3332,49,50,1,1
5303,4,80,4,0,246131,249213,249213,3082,50,50,0,0
5303,4,80,5,0,249213,250740,250740,1527,50,51,1,1
5303,4,80,6,0,250740,253408,253408,2668,51,51,0,0
5303,4,80,7,0,253408,255337,255337,1929,51,52,1,1
5303,4,80,8,0,255337,258662,258662,3325,52,52,0,0
5303,4,80,9,0,258662,260377,260377,1715,52,53,1,1
5303,4,80,10,0,260377,263316,263316,2939,53,53,0,0
5303,4,80,11,0,263316,266018,266018,2702,53,54,1,1
5303,4,80,12,0,266018,268847,268847,2829,54,54,0,0
5303,4,81,1,0,268847,271704,271704,2857,54,55,1,1
5303,4,81,2,0,271704,273871,273871,2167,55,55,0,0
5303,4,81,3,0,273871,276322,276322,2451,55,56,1,1
5303,4,81,4,0,276322,279332,279332,3010,56,56,0,0
5303,4,81,5,0,279332,280871,280871,1539,56,57,1,1
5303,4,81,6,0,280871,282963,282963,2092,57,57,0,0
5303,4,81,7,0,282963,283494,283494,531,57,57,0,0
5303,4,81,8,0,283494,283494,283494,0,57,57,0,0
5303,4,81,9,0,283494,285510,285510,2016,57,58,1,1
5303,4,81,10,1,285510,1725,287625,-283785,58,1,0,0
5303,4,81,11,0,1725,4988,290888,3263,1,1,0,0
5303,4,81,12,0,4988,7437,293337,2449,1,2,1,1
5303,4,82,1,0,7437,10998,296898,3561,2,3,1,1
5303,4,82,2,0,10998,12809,298709,1811,3,3,0,0
5303,4,82,3,0,12809,16482,302382,3673,3,4,1,1
5303,4,82,4,0,16482,19502,305402,3020,4,4,0,0
5303,4,82,5,0,19502,22442,308342,2940,4,5,1,1
5303,4,82,6,0,22442,25011,310911,2569,5,6,1,1
5303,4,82,7,0,25011,26882,312782,1871,6,6,0,0
5303,4,82,8,0,26882,29567,315467,2685,6,6,0,0
5303,4,82,9,0,29567,32072,317972,2505,6,7,1,1
5303,4,82,10,0,32072,34829,320729,2757,7,7,0,0
5303,4,82,11,0,34829,36436,322336,1607,7,8,1,1
5303,4,82,12,0,36436,38247,324147,1811,8,8,0,0
5303,4,83,1,0,38247,40218,326118,1971,8,9,1,1
5303,4,83,2,0,40218,42608,328508,2390,9,9,0,0
5303,4,83,3,0,42608,45498,331398,2890,9,10,1,1
5303,4,83,4,0,45498,47813,333713,2315,10,10,0,0
5303,4,83,5,0,47813,49519,335419,1706,10,10,0,0
5303,4,83,6,0,49519,52233,338133,2714,10,11,1,1
5303,4,83,7,0,52233,55007,340907,2774,11,12,1,1
5303,4,83,8,0,55007,56344,342244,1337,12,12,0,0
5303,4,83,9,0,56344,59085,344985,2741,12,12,0,0
5303,4,83,10,0,59085,61291,347191,2206,12,13,1,1
5303,4,83,11,0,61291,62965,348865,1674,13,13,0,0
5303,4,83,12,0,62965,65157,351057,2192,13,14,1,1
5303,4,84,1,0,65157,66634,352534,1477,14,14,0,0
5303,4,84,2,0,66634,68510,354410,1876,14,14,0,0
5303,4,84,3,0,68510,70785,356685,2275,14,15,1,1
5303,4,84,4,0,70785,72614,358514,1829,15,15,0,0
5303,4,84,5,0,72614,74771,360671,2157,15,15,0,0
5303,4,84,6,0,74771,78460,364360,3689,15,16,1,1
5303,4,84,7,0,78460,81622,367522,3162,16,17,1,1
5303,4,84,8,0,81622,82672,368572,1050,17,17,0,0
5303,4,84,9,0,82672,83251,369151,579,17,17,0,0
5303,4,84,10,0,83251,85887,371787,2636,17,18,1,1
5303,4,84,11,0,85887,87897,373797,2010,18,18,0,0
5303,4,84,12,0,87897,89922,375822,2025,18,18,0,0
5303,4,85,1,0,89922,92510,378410,2588,18,19,1,1
5303,4,85,2,0,92510,94339,380239,1829,19,19,0,0
5303,4,85,3,0,94339,96254,382154,1915,19,20,1,1
5303,4,85,4,0,96254,98661,384561,0,20,20,0,0
5304,4,75,8,0,0,2145,2145,2145,1,1,0,0
5304,4,75,9,0,2145,6807,6807,4662,1,2,1,1
5304,4,75,10,0,6807,12693,12693,5886,2,3,1,1
5304,4,75,11,0,12693,18325,18325,5632,3,4,1,1
5304,4,75,12,0,18325,24463,24463,6138,4,5,1,1
5304,4,76,1,0,24463,30362,30362,5899,5,7,2,2
5304,4,76,2,0,30362,35816,35816,5454,7,8,1,1
5304,4,76,3,0,35816,41014,41014,5198,8,9,1,1
5304,4,76,4,0,41014,47947,47947,6933,9,10,1,1
5304,4,76,5,0,47947,53176,53176,5229,10,11,1,1
5304,4,76,6,0,53176,59350,59350,6174,11,12,1,1
5304,4,76,7,0,59350,64617,64617,5267,12,13,1,1
5304,4,76,8,0,64617,69681,69681,5064,13,14,1,1
5304,4,76,9,0,69681,74906,74906,5225,14,15,1,1
5304,4,76,10,0,74906,77965,77965,3059,15,16,1,1
5304,4,76,11,0,77965,81318,81318,3353,16,17,1,1
5304,4,76,12,0,81318,85770,85770,4452,17,18,1,1
5304,4,77,1,0,85770,88678,88678,2908,18,18,0,0
5304,4,77,2,0,88678,90345,90345,1667,18,19,1,1
5304,4,77,3,0,90345,94872,94872,4527,19,19,0,0
5304,4,77,4,0,94872,98755,98755,3883,19,20,1,1
5304,4,77,5,0,98755,102865,102865,4110,20,21,1,1
5304,4,77,6,0,102865,106721,106721,3856,21,22,1,1
5304,4,77,7,0,106721,110892,110892,4171,22,23,1,1
5304,4,77,8,0,110892,115407,115407,4515,23,24,1,1
5304,4,77,9,0,115407,119106,119106,3699,24,24,0,0
5304,4,77,10,0,119106,124480,124480,5374,24,25,1,1
5304,4,77,11,0,124480,128471,128471,3991,25,26,1,1
5304,4,77,12,0,128471,132896,132896,4425,26,27,1,1
5304,4,78,1,0,132896,137740,137740,4844,27,28,1,1
5304,4,78,2,0,137740,142490,142490,4750,28,29,1,1
5304,4,78,3,0,142490,147058,147058,4568,29,30,1,1
5304,4,78,4,0,147058,152577,152577,5519,30,31,1,1
5304,4,78,5,0,152577,156911,156911,4334,31,32,1,1
5304,4,78,6,0,156911,161519,161519,4608,32,33,1,1
5304,4,78,7,0,161519,166023,166023,4504,33,34,1,1
5304,4,78,8,0,166023,170828,170828,4805,34,35,1,1
5304,4,78,9,0,170828,175101,175101,4273,35,36,1,1
5304,4,78,10,0,175101,180121,180121,5020,36,37,1,1
5304,4,78,11,0,180121,184908,184908,4787,37,37,0,0
5304,4,78,12,0,184908,189461,189461,4553,37,38,1,1
5304,4,79,1,0,189461,194058,194058,4597,38,39,1,1
5304,4,79,2,0,194058,198057,198057,3999,39,40,1,1
5304,4,79,3,0,198057,202055,202055,3998,40,41,1,1
5304,4,79,4,0,202055,204757,204757,2702,41,41,0,0
5304,4,79,5,0,204757,207612,207612,2855,41,42,1,1
5304,4,79,6,0,207612,209909,209909,2297,42,42,0,0
5304,4,79,7,0,209909,211963,211963,2054,42,43,1,1
5304,4,79,8,0,211963,215088,215088,3125,43,44,1,1
5304,4,79,9,0,215088,217801,217801,2713,44,44,0,0
5304,4,79,10,0,217801,220396,220396,2595,44,45,1,1
5304,4,79,11,0,220396,222666,222666,2270,45,45,0,0
5304,4,79,12,0,222666,226685,226685,4019,45,46,1,1
5304,4,80,1,0,226685,229604,229604,2919,46,46,0,0
5304,4,80,2,0,229604,233155,233155,3551,46,47,1,1
5304,4,80,3,0,233155,235506,235506,2351,47,48,1,1
5304,4,80,4,0,235506,237108,237108,1602,48,48,0,0
5304,4,80,5,0,237108,238487,238487,1379,48,48,0,0
5304,4,80,6,0,238487,240958,240958,2471,48,49,1,1
5304,4,80,7,0,240958,243977,243977,3019,49,49,0,0
5304,4,80,8,0,243977,246822,246822,2845,49,50,1,1
5304,4,80,9,0,246822,249131,249131,2309,50,50,0,0
5304,4,80,10,0,249131,251536,251536,2405,50,51,1,1
5304,4,80,11,0,251536,253710,253710,2174,51,51,0,0
5304,4,80,12,0,253710,256023,256023,2313,51,52,1,1
5304,4,81,1,0,256023,258176,258176,2153,52,52,0,0
5304,4,81,2,0,258176,261499,261499,3323,52,53,1,1
5304,4,81,3,0,261499,264645,264645,3146,53,53,0,0
5304,4,81,4,0,264645,268482,268482,3837,53,54,1,1
5304,4,81,5,0,268482,271241,271241,2759,54,55,1,1
5304,4,81,6,0,271241,273547,273547,2306,55,55,0,0
5304,4,81,7,0,273547,276208,276208,2661,55,56,1,1
5304,4,81,8,0,276208,279165,279165,2957,56,56,0,0
5304,4,81,9,0,279165,281656,281656,2491,56,57,1,1
5304,4,81,10,0,281656,284531,284531,2875,57,57,0,0
5304,4,81,11,0,284531,289491,289491,4960,57,58,1,1
5304,4,81,12,1,289491,965,290965,-288526,58,1,0,0
5304,4,82,1,0,965,5512,295512,4547,1,2,1,1
5304,4,82,2,0,5512,8355,298355,2843,2,2,0,0
5304,4,82,3,0,8355,11733,301733,3378,2,3,1,1
5304,4,82,4,0,11733,15389,305389,3656,3,4,1,1
